namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,9deb0efa-132f-4b05-ab0f-9f913f7e3a34,e1ae8875-a398-4dde-8f4e-4b21109784e3,2020-03-23 05:39:58.184033,2020-03-23 05:40:25.744547,27.560514,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A8,8,fcb8fe36-923f-47b7-b67e-e4061e97c2f4,7aa79611-f0b7-47f5-9d01-3ce6debc6b0f,8,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,67d0fe2f-a471-4959-9a6b-427974d1f63e,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.515474,2020-03-23 19:45:32.701923,102.186449,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A11,Colorful but not misleading in any way,ce7dd8c8-bb22-4b03-ad52-ec8db244a7cf,95e50f3d-e5db-4412-8252-6bb61e02749c,Colorful but not misleading in any way,1,1,164,198,a retelling of the 2005 CIA report
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,67d0fe2f-a471-4959-9a6b-427974d1f63e,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.515474,2020-03-23 19:45:32.701923,102.186449,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,4ca84b62-d3a1-4873-b243-a0315d3a7564,Nope,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,67d0fe2f-a471-4959-9a6b-427974d1f63e,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.515474,2020-03-23 19:45:32.701923,102.186449,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A7,7,ca4d8050-83e6-4416-ac9d-40778c264980,2a95d29a-d2be-48b3-86e7-5acedeb41959,7,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,67d0fe2f-a471-4959-9a6b-427974d1f63e,47f10cb0-4a56-4b77-ba40-5414b1332642,2020-03-23 19:43:50.515474,2020-03-23 19:45:32.701923,102.186449,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A7,7,82a67310-fc33-41da-9658-a0ec596bfc31,39969ed2-af1f-47cc-99b9-792e3084c182,7,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,979dc5c5-194b-41d3-b2ad-28f165161f90,b633a457-b6d9-48c0-8b69-87cc725f470b,2020-07-06 13:39:05.199884,2020-07-06 13:40:06.472389,61.272505,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A13,Nothing wrong with language,f2a393ae-f059-46bc-bd39-c4eadd7bdfcc,86ada321-e5bc-48e7-839e-64c27a417152,Nothing wrong with language,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,979dc5c5-194b-41d3-b2ad-28f165161f90,b633a457-b6d9-48c0-8b69-87cc725f470b,2020-07-06 13:39:05.199884,2020-07-06 13:40:06.472389,61.272505,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,f3cf9d81-a331-48aa-bc02-44d3b15ca06a,Nope,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,979dc5c5-194b-41d3-b2ad-28f165161f90,b633a457-b6d9-48c0-8b69-87cc725f470b,2020-07-06 13:39:05.199884,2020-07-06 13:40:06.472389,61.272505,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A7,7,ca4d8050-83e6-4416-ac9d-40778c264980,62967ba4-c0da-4489-a679-90681e73bd85,7,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,979dc5c5-194b-41d3-b2ad-28f165161f90,b633a457-b6d9-48c0-8b69-87cc725f470b,2020-07-06 13:39:05.199884,2020-07-06 13:40:06.472389,61.272505,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A7,7,82a67310-fc33-41da-9658-a0ec596bfc31,f350045d-9123-422b-b508-02748fbd2981,7,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,8bba2ff5-9064-44e2-8308-8fcdd8259023,f3a07c88-a40c-4b3a-8cd2-b0a7477e88ef,2020-07-06 17:07:58.101440,2020-07-06 17:08:23.734668,25.633228,Language Specialist V4,T1.Q1,"Which of the following appears in the bolded text to the left? Check all that apply, or none, and highlight the part of the passage in which you see each.",T1.Q1.A13,Nothing wrong with language,f2a393ae-f059-46bc-bd39-c4eadd7bdfcc,e6c801cd-1896-4930-8a64-e896850da9b8,Nothing wrong with language,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,8bba2ff5-9064-44e2-8308-8fcdd8259023,f3a07c88-a40c-4b3a-8cd2-b0a7477e88ef,2020-07-06 17:07:58.101440,2020-07-06 17:08:23.734668,25.633228,Language Specialist V4,T1.Q12,"Does the passage contain a particularly neutral, circumspect, or measured account of a frequently heated issue? If so, please offer them kudos.",T1.Q12.A1,Nope,1199a2a4-c9c4-4e74-a4c6-a43535f5b7aa,0112db4e-01d2-4b73-8960-7fa82492c522,Nope,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,8bba2ff5-9064-44e2-8308-8fcdd8259023,f3a07c88-a40c-4b3a-8cd2-b0a7477e88ef,2020-07-06 17:07:58.101440,2020-07-06 17:08:23.734668,25.633228,Language Specialist V4,T1.Q14,"How difficult was this task for you, on the whole?",T1.Q14.A3,3,8983ed40-7485-4a46-b87f-df64af2061f8,9e5f85b8-ed10-493a-a495-80d31170c6c0,3,0,0,0,0,
Covid_Languagev1.1,a6eca3a8c143a31e7b37337f744912e6d33c5b2f49cd29570daee3cfdb9a017c,a6012395-1d36-4cdd-bb4f-5bb7842cf10d,https://pe.goodlylabs.org/project/Covid_Languagev1.1/task/2828,3d2ef8e4-6aa6-401d-988f-40612ce49f28,CovidArticles/2005CIAReportOnCoronavirus.txt,2005,2005CIAReportOnCoronavirus.txt,47990959103662e94e796d979018922afddc880fb4b867c7ca2ac8aa2146e7c4,3885,PYBOSSA,4,6,8bba2ff5-9064-44e2-8308-8fcdd8259023,f3a07c88-a40c-4b3a-8cd2-b0a7477e88ef,2020-07-06 17:07:58.101440,2020-07-06 17:08:23.734668,25.633228,Language Specialist V4,T1.Q15,"How confident are you about your answers, on the whole?",T1.Q15.A9,9,2e6d8c3f-c8e5-485e-bf50-0827f607c446,2e1b858a-35e7-4c93-a369-8201b5b24d46,9,0,0,0,0,
